id,name,score1,score2
6427,Student_6427,76,82
6428,Student_6428,53,59
6429,Student_6429,57,58
6430,Student_6430,74,73
6431,Student_6431,76,96
6432,Student_6432,53,89
6433,Student_6433,74,67
6434,Student_6434,99,73
6435,Student_6435,95,60
6436,Student_6436,80,79
6437,Student_6437,50,96
6438,Student_6438,75,79
6439,Student_6439,80,66
6440,Student_6440,87,100
6441,Student_6441,83,90
6442,Student_6442,76,65
6443,Student_6443,75,73
6444,Student_6444,82,83
6445,Student_6445,69,82
6446,Student_6446,92,90
6447,Student_6447,100,98
6448,Student_6448,54,87
6449,Student_6449,61,79
6450,Student_6450,52,60
6451,Student_6451,99,98
6452,Student_6452,87,52
6453,Student_6453,60,57
6454,Student_6454,54,55
6455,Student_6455,63,58
6456,Student_6456,68,91
6457,Student_6457,68,85
6458,Student_6458,91,59
6459,Student_6459,63,91
6460,Student_6460,92,76
6461,Student_6461,64,50
6462,Student_6462,50,98
6463,Student_6463,80,88
6464,Student_6464,68,50
6465,Student_6465,95,54
6466,Student_6466,95,80
6467,Student_6467,59,59
6468,Student_6468,71,69
6469,Student_6469,79,95
6470,Student_6470,61,99
6471,Student_6471,73,87
6472,Student_6472,87,99
6473,Student_6473,87,80
6474,Student_6474,92,74
6475,Student_6475,58,73
6476,Student_6476,83,50
6477,Student_6477,88,62
6478,Student_6478,66,80
6479,Student_6479,75,73
6480,Student_6480,97,53
6481,Student_6481,57,70
6482,Student_6482,69,61
6483,Student_6483,71,69
6484,Student_6484,78,95
6485,Student_6485,80,78
6486,Student_6486,98,87
6487,Student_6487,53,59
6488,Student_6488,54,75
6489,Student_6489,70,87
6490,Student_6490,80,92
6491,Student_6491,62,58
6492,Student_6492,91,57
6493,Student_6493,84,70
6494,Student_6494,83,96
6495,Student_6495,68,69
6496,Student_6496,78,53
6497,Student_6497,85,92
6498,Student_6498,93,75
6499,Student_6499,56,61
6500,Student_6500,63,77
6501,Student_6501,96,83
6502,Student_6502,57,50
6503,Student_6503,98,94
6504,Student_6504,63,83
6505,Student_6505,59,73
6506,Student_6506,84,77
6507,Student_6507,100,90
6508,Student_6508,95,96
6509,Student_6509,59,86
6510,Student_6510,82,79
6511,Student_6511,71,74
6512,Student_6512,54,56
6513,Student_6513,50,84
6514,Student_6514,61,61
6515,Student_6515,65,68
6516,Student_6516,55,71
6517,Student_6517,74,58
6518,Student_6518,73,57
6519,Student_6519,57,72
6520,Student_6520,51,90
6521,Student_6521,93,73
6522,Student_6522,86,71
6523,Student_6523,96,91
6524,Student_6524,62,81
6525,Student_6525,88,53
6526,Student_6526,83,83
6527,Student_6527,83,54
6528,Student_6528,66,66
6529,Student_6529,52,64
6530,Student_6530,78,91
6531,Student_6531,75,73
6532,Student_6532,62,59
6533,Student_6533,94,69
6534,Student_6534,60,92
6535,Student_6535,80,56
6536,Student_6536,51,100
6537,Student_6537,100,99
6538,Student_6538,60,79
6539,Student_6539,75,65
6540,Student_6540,69,52
6541,Student_6541,53,74
6542,Student_6542,78,91
6543,Student_6543,73,91
6544,Student_6544,60,56
6545,Student_6545,59,53
6546,Student_6546,85,72
6547,Student_6547,66,74
6548,Student_6548,94,76
6549,Student_6549,51,62
6550,Student_6550,89,76
6551,Student_6551,50,74
6552,Student_6552,94,89
6553,Student_6553,95,80
6554,Student_6554,60,92
6555,Student_6555,58,79
6556,Student_6556,61,74
6557,Student_6557,81,68
6558,Student_6558,77,82
6559,Student_6559,79,61
6560,Student_6560,54,57
6561,Student_6561,87,90
6562,Student_6562,88,92
6563,Student_6563,69,55
6564,Student_6564,65,89
6565,Student_6565,60,71
6566,Student_6566,87,86
6567,Student_6567,89,54
6568,Student_6568,100,50
6569,Student_6569,79,70
6570,Student_6570,59,63
6571,Student_6571,72,94
6572,Student_6572,56,93
6573,Student_6573,87,92
6574,Student_6574,86,83
6575,Student_6575,98,79
6576,Student_6576,58,83
6577,Student_6577,68,100
6578,Student_6578,98,78
6579,Student_6579,73,66
6580,Student_6580,94,78
6581,Student_6581,95,75
6582,Student_6582,74,94
6583,Student_6583,82,75
6584,Student_6584,90,52
6585,Student_6585,95,81
6586,Student_6586,90,95
6587,Student_6587,76,75
6588,Student_6588,76,95
6589,Student_6589,66,84
6590,Student_6590,58,52
6591,Student_6591,85,92
6592,Student_6592,52,80
6593,Student_6593,74,57
6594,Student_6594,92,70
6595,Student_6595,80,51
6596,Student_6596,81,66
6597,Student_6597,50,60
6598,Student_6598,99,53
6599,Student_6599,58,93
6600,Student_6600,69,68
6601,Student_6601,77,58
6602,Student_6602,50,95
6603,Student_6603,100,77
6604,Student_6604,89,57
6605,Student_6605,73,94
6606,Student_6606,52,95
6607,Student_6607,79,86
6608,Student_6608,51,96
6609,Student_6609,77,75
6610,Student_6610,93,52
6611,Student_6611,96,83
6612,Student_6612,52,94
6613,Student_6613,64,80
6614,Student_6614,98,63
6615,Student_6615,94,81
6616,Student_6616,64,76
6617,Student_6617,73,74
6618,Student_6618,95,96
6619,Student_6619,67,92
6620,Student_6620,78,56
6621,Student_6621,51,62
6622,Student_6622,51,56
6623,Student_6623,75,60
6624,Student_6624,73,96
6625,Student_6625,54,84
6626,Student_6626,52,93
6627,Student_6627,85,89
6628,Student_6628,52,88
6629,Student_6629,81,75
6630,Student_6630,50,57
6631,Student_6631,65,73
6632,Student_6632,67,92
6633,Student_6633,90,54
6634,Student_6634,55,59
6635,Student_6635,91,72
6636,Student_6636,61,69
6637,Student_6637,82,83
6638,Student_6638,84,77
6639,Student_6639,79,92
6640,Student_6640,62,77
6641,Student_6641,56,59
6642,Student_6642,88,79
6643,Student_6643,75,72
6644,Student_6644,87,84
6645,Student_6645,87,66
6646,Student_6646,63,68
6647,Student_6647,54,73
6648,Student_6648,81,81
6649,Student_6649,57,100
6650,Student_6650,100,61
6651,Student_6651,82,61
6652,Student_6652,100,56
6653,Student_6653,83,81
6654,Student_6654,52,65
6655,Student_6655,78,79
6656,Student_6656,100,91
6657,Student_6657,67,97
6658,Student_6658,62,51
6659,Student_6659,88,91
6660,Student_6660,81,55
6661,Student_6661,51,99
6662,Student_6662,73,56
6663,Student_6663,50,68
6664,Student_6664,95,64
6665,Student_6665,77,60
6666,Student_6666,78,92
6667,Student_6667,59,74
6668,Student_6668,67,90
6669,Student_6669,92,74
6670,Student_6670,90,83
6671,Student_6671,57,80
6672,Student_6672,50,59
6673,Student_6673,86,92
6674,Student_6674,64,56
6675,Student_6675,74,83
6676,Student_6676,70,63
6677,Student_6677,99,51
6678,Student_6678,98,99
6679,Student_6679,55,81
6680,Student_6680,62,75
6681,Student_6681,69,88
6682,Student_6682,54,86
6683,Student_6683,86,81
6684,Student_6684,73,60
6685,Student_6685,61,54
6686,Student_6686,88,56
6687,Student_6687,74,73
6688,Student_6688,84,80
6689,Student_6689,57,73
6690,Student_6690,58,67
6691,Student_6691,80,96
6692,Student_6692,53,61
6693,Student_6693,85,68
6694,Student_6694,80,57
6695,Student_6695,68,59
6696,Student_6696,64,87
6697,Student_6697,51,54
6698,Student_6698,93,98
6699,Student_6699,80,70
6700,Student_6700,73,92
6701,Student_6701,98,84
6702,Student_6702,54,96
6703,Student_6703,82,50
6704,Student_6704,92,64
6705,Student_6705,52,100
6706,Student_6706,87,95
6707,Student_6707,73,96
6708,Student_6708,69,73
6709,Student_6709,83,88
6710,Student_6710,91,98
6711,Student_6711,96,58
6712,Student_6712,54,53
6713,Student_6713,87,90
6714,Student_6714,96,60
6715,Student_6715,77,76
6716,Student_6716,52,67
6717,Student_6717,91,59
6718,Student_6718,77,91
6719,Student_6719,83,79
6720,Student_6720,75,96
6721,Student_6721,88,76
6722,Student_6722,67,93
6723,Student_6723,75,66
6724,Student_6724,66,61
6725,Student_6725,81,58
6726,Student_6726,66,63
6727,Student_6727,69,66
6728,Student_6728,82,90
6729,Student_6729,51,88
6730,Student_6730,64,96
6731,Student_6731,77,91
6732,Student_6732,77,52
6733,Student_6733,69,55
6734,Student_6734,82,63
6735,Student_6735,73,82
6736,Student_6736,76,77
6737,Student_6737,88,78
6738,Student_6738,82,50
6739,Student_6739,55,87
6740,Student_6740,83,62
6741,Student_6741,95,52
6742,Student_6742,83,85
6743,Student_6743,55,69
6744,Student_6744,81,100
6745,Student_6745,73,63
6746,Student_6746,96,54
6747,Student_6747,98,51
6748,Student_6748,53,79
6749,Student_6749,85,63
6750,Student_6750,97,55
6751,Student_6751,95,95
6752,Student_6752,64,75
6753,Student_6753,92,92
6754,Student_6754,73,75
6755,Student_6755,81,87
6756,Student_6756,94,54
6757,Student_6757,88,59
6758,Student_6758,64,52
6759,Student_6759,92,77
6760,Student_6760,99,88
6761,Student_6761,91,88
6762,Student_6762,79,73
6763,Student_6763,79,63
6764,Student_6764,66,74
6765,Student_6765,82,84
6766,Student_6766,99,80
6767,Student_6767,64,69
6768,Student_6768,89,70
6769,Student_6769,74,94
6770,Student_6770,80,78
6771,Student_6771,54,88
6772,Student_6772,94,60
6773,Student_6773,71,71
6774,Student_6774,80,66
6775,Student_6775,69,98
6776,Student_6776,54,77
6777,Student_6777,69,77
6778,Student_6778,77,61
6779,Student_6779,61,73
6780,Student_6780,75,56
6781,Student_6781,71,83
6782,Student_6782,93,61
6783,Student_6783,77,52
6784,Student_6784,99,80
6785,Student_6785,82,89
6786,Student_6786,87,50
6787,Student_6787,60,65
6788,Student_6788,57,76
6789,Student_6789,69,67
6790,Student_6790,55,71
6791,Student_6791,93,98
6792,Student_6792,51,90
6793,Student_6793,53,76
6794,Student_6794,98,56
6795,Student_6795,75,52
6796,Student_6796,92,54
6797,Student_6797,62,100
6798,Student_6798,77,61
6799,Student_6799,69,56
6800,Student_6800,57,96
6801,Student_6801,76,75
6802,Student_6802,52,59
6803,Student_6803,58,76
6804,Student_6804,88,93
6805,Student_6805,78,85
6806,Student_6806,90,64
6807,Student_6807,92,92
6808,Student_6808,92,68
6809,Student_6809,85,59
6810,Student_6810,96,64
6811,Student_6811,70,97
6812,Student_6812,52,69
6813,Student_6813,87,73
6814,Student_6814,77,53
6815,Student_6815,66,100
6816,Student_6816,95,93
6817,Student_6817,73,75
6818,Student_6818,69,60
6819,Student_6819,56,50
6820,Student_6820,72,91
6821,Student_6821,83,53
6822,Student_6822,67,54
6823,Student_6823,97,60
6824,Student_6824,59,61
6825,Student_6825,56,93
6826,Student_6826,64,91
6827,Student_6827,80,87
6828,Student_6828,71,99
6829,Student_6829,51,56
6830,Student_6830,68,59
6831,Student_6831,53,68
6832,Student_6832,88,85
6833,Student_6833,64,51
6834,Student_6834,62,91
6835,Student_6835,83,57
6836,Student_6836,55,74
6837,Student_6837,79,91
6838,Student_6838,66,50
6839,Student_6839,84,71
6840,Student_6840,98,73
6841,Student_6841,82,72
6842,Student_6842,75,68
6843,Student_6843,78,89
6844,Student_6844,71,59
6845,Student_6845,50,80
6846,Student_6846,78,64
6847,Student_6847,58,55
6848,Student_6848,86,86
6849,Student_6849,75,73
6850,Student_6850,80,58
6851,Student_6851,65,94
6852,Student_6852,78,97
6853,Student_6853,70,69
6854,Student_6854,70,55
6855,Student_6855,77,50
6856,Student_6856,52,88
6857,Student_6857,55,86
6858,Student_6858,86,61
6859,Student_6859,80,79
6860,Student_6860,76,89
6861,Student_6861,62,91
6862,Student_6862,56,87
6863,Student_6863,55,77
6864,Student_6864,69,87
6865,Student_6865,63,74
6866,Student_6866,59,71
6867,Student_6867,82,73
6868,Student_6868,57,58
6869,Student_6869,66,65
6870,Student_6870,57,60
6871,Student_6871,87,52
6872,Student_6872,60,74
6873,Student_6873,61,67
6874,Student_6874,68,69
6875,Student_6875,80,72
6876,Student_6876,99,54
6877,Student_6877,64,76
6878,Student_6878,81,56
6879,Student_6879,88,75
6880,Student_6880,95,79
6881,Student_6881,81,90
6882,Student_6882,88,52
6883,Student_6883,95,60
6884,Student_6884,87,78
6885,Student_6885,64,60
6886,Student_6886,94,99
6887,Student_6887,98,71
6888,Student_6888,61,91
6889,Student_6889,50,56
6890,Student_6890,85,50
6891,Student_6891,63,76
6892,Student_6892,88,80
6893,Student_6893,68,66
6894,Student_6894,92,59
6895,Student_6895,87,90
6896,Student_6896,99,96
6897,Student_6897,53,62
6898,Student_6898,99,93
6899,Student_6899,81,71
6900,Student_6900,94,91
6901,Student_6901,58,58
6902,Student_6902,68,64
6903,Student_6903,97,86
6904,Student_6904,82,99
6905,Student_6905,91,95
6906,Student_6906,98,64
6907,Student_6907,92,57
6908,Student_6908,100,67
6909,Student_6909,56,100
6910,Student_6910,82,74
6911,Student_6911,66,62
6912,Student_6912,96,66
6913,Student_6913,98,79
6914,Student_6914,91,75
6915,Student_6915,97,71
6916,Student_6916,88,83
6917,Student_6917,59,52
6918,Student_6918,67,83
6919,Student_6919,64,94
6920,Student_6920,65,60
6921,Student_6921,90,81
6922,Student_6922,51,54
6923,Student_6923,95,95
6924,Student_6924,62,75
6925,Student_6925,89,67
6926,Student_6926,55,66
6927,Student_6927,93,51
6928,Student_6928,62,80
6929,Student_6929,57,81
6930,Student_6930,98,60
6931,Student_6931,96,59
6932,Student_6932,96,97
6933,Student_6933,97,83
6934,Student_6934,85,63
6935,Student_6935,79,70
6936,Student_6936,54,60
6937,Student_6937,73,68
6938,Student_6938,76,96
6939,Student_6939,95,95
6940,Student_6940,71,68
6941,Student_6941,66,98
6942,Student_6942,86,65
6943,Student_6943,89,63
6944,Student_6944,52,89
6945,Student_6945,87,80
6946,Student_6946,60,86
6947,Student_6947,52,100
6948,Student_6948,77,51
6949,Student_6949,64,96
6950,Student_6950,51,64
6951,Student_6951,84,74
6952,Student_6952,70,88
6953,Student_6953,70,73
6954,Student_6954,95,57
6955,Student_6955,89,72
6956,Student_6956,64,76
6957,Student_6957,55,83
6958,Student_6958,53,57
6959,Student_6959,100,51
6960,Student_6960,53,74
6961,Student_6961,72,53
6962,Student_6962,65,93
6963,Student_6963,88,59
6964,Student_6964,66,52
6965,Student_6965,89,57
6966,Student_6966,54,74
6967,Student_6967,75,50
6968,Student_6968,98,74
6969,Student_6969,70,69
6970,Student_6970,73,93
6971,Student_6971,83,59
6972,Student_6972,85,63
6973,Student_6973,91,73
6974,Student_6974,90,63
6975,Student_6975,99,95
6976,Student_6976,61,76
6977,Student_6977,76,82
6978,Student_6978,72,55
6979,Student_6979,56,70
6980,Student_6980,95,61
6981,Student_6981,88,66
6982,Student_6982,65,77
6983,Student_6983,96,50
6984,Student_6984,86,76
6985,Student_6985,63,81
6986,Student_6986,79,66
6987,Student_6987,78,71
6988,Student_6988,82,94
6989,Student_6989,84,69
6990,Student_6990,54,70
6991,Student_6991,55,63
6992,Student_6992,62,57
6993,Student_6993,96,57
6994,Student_6994,89,97
6995,Student_6995,73,75
6996,Student_6996,87,77
6997,Student_6997,82,58
6998,Student_6998,93,81
6999,Student_6999,71,73
7000,Student_7000,54,59
7001,Student_7001,83,75
7002,Student_7002,66,100
7003,Student_7003,60,74
7004,Student_7004,90,63
7005,Student_7005,93,70
7006,Student_7006,71,71
7007,Student_7007,89,54
7008,Student_7008,94,52
7009,Student_7009,98,53
7010,Student_7010,100,95
7011,Student_7011,80,80
7012,Student_7012,88,71
7013,Student_7013,91,93
7014,Student_7014,94,83
7015,Student_7015,59,84
7016,Student_7016,92,96
7017,Student_7017,91,52
7018,Student_7018,77,78
7019,Student_7019,59,87
7020,Student_7020,66,87
7021,Student_7021,97,64
7022,Student_7022,60,52
7023,Student_7023,94,79
7024,Student_7024,75,88
7025,Student_7025,88,70
7026,Student_7026,62,79
7027,Student_7027,94,53
7028,Student_7028,86,90
7029,Student_7029,67,61
7030,Student_7030,74,55
7031,Student_7031,62,94
7032,Student_7032,79,51
7033,Student_7033,95,94
7034,Student_7034,98,56
7035,Student_7035,66,54
7036,Student_7036,66,94
7037,Student_7037,71,62
7038,Student_7038,68,87
7039,Student_7039,61,71
7040,Student_7040,75,52
7041,Student_7041,90,53
7042,Student_7042,96,72
7043,Student_7043,63,98
7044,Student_7044,89,50
7045,Student_7045,92,73
7046,Student_7046,63,73
7047,Student_7047,50,81
7048,Student_7048,79,51
7049,Student_7049,77,69
7050,Student_7050,87,68
7051,Student_7051,68,92
7052,Student_7052,68,62
7053,Student_7053,78,90
7054,Student_7054,51,92
7055,Student_7055,72,85
7056,Student_7056,73,92
7057,Student_7057,55,85
7058,Student_7058,64,88
7059,Student_7059,58,95
7060,Student_7060,55,82
7061,Student_7061,70,88
7062,Student_7062,91,60
7063,Student_7063,63,91
7064,Student_7064,50,88
7065,Student_7065,57,78
7066,Student_7066,85,64
7067,Student_7067,57,67
7068,Student_7068,95,88
7069,Student_7069,84,54
7070,Student_7070,72,77
7071,Student_7071,66,91
7072,Student_7072,77,79
7073,Student_7073,91,52
7074,Student_7074,63,91
7075,Student_7075,74,86
7076,Student_7076,73,71
7077,Student_7077,89,64
7078,Student_7078,84,66
7079,Student_7079,79,52
7080,Student_7080,92,100
7081,Student_7081,75,99
7082,Student_7082,79,77
7083,Student_7083,85,51
7084,Student_7084,57,72
7085,Student_7085,74,88
7086,Student_7086,84,89
7087,Student_7087,71,100
7088,Student_7088,95,64
7089,Student_7089,67,80
7090,Student_7090,78,66
7091,Student_7091,100,52
7092,Student_7092,57,56
7093,Student_7093,71,55
7094,Student_7094,74,97
7095,Student_7095,64,86
7096,Student_7096,69,76
7097,Student_7097,52,98
7098,Student_7098,53,62
7099,Student_7099,62,62
7100,Student_7100,92,81
7101,Student_7101,75,79
7102,Student_7102,95,57
7103,Student_7103,66,75
7104,Student_7104,59,50
7105,Student_7105,93,53
7106,Student_7106,54,63
7107,Student_7107,81,62
7108,Student_7108,100,60
7109,Student_7109,54,67
7110,Student_7110,82,96
7111,Student_7111,78,58
7112,Student_7112,79,91
7113,Student_7113,82,50
7114,Student_7114,92,95
7115,Student_7115,91,73
7116,Student_7116,71,100
7117,Student_7117,96,89
7118,Student_7118,90,71
7119,Student_7119,75,58
7120,Student_7120,100,71
7121,Student_7121,79,83
7122,Student_7122,59,54
7123,Student_7123,85,82
7124,Student_7124,54,100
7125,Student_7125,99,80
7126,Student_7126,60,84
7127,Student_7127,83,80
7128,Student_7128,77,87
7129,Student_7129,74,53
7130,Student_7130,85,73
7131,Student_7131,50,83
7132,Student_7132,95,61
7133,Student_7133,80,77
7134,Student_7134,76,75
7135,Student_7135,64,89
7136,Student_7136,51,65
7137,Student_7137,63,53
7138,Student_7138,95,64
7139,Student_7139,51,81
7140,Student_7140,75,98
7141,Student_7141,54,87
7142,Student_7142,85,100
7143,Student_7143,76,69
7144,Student_7144,53,90
7145,Student_7145,71,67
7146,Student_7146,80,98
7147,Student_7147,100,93
7148,Student_7148,76,100
7149,Student_7149,52,69
7150,Student_7150,77,68
7151,Student_7151,66,100
7152,Student_7152,86,61
7153,Student_7153,54,95
7154,Student_7154,69,85
7155,Student_7155,50,61
7156,Student_7156,66,94
7157,Student_7157,72,51
7158,Student_7158,94,63
7159,Student_7159,97,83
7160,Student_7160,78,73
7161,Student_7161,51,86
7162,Student_7162,56,51
7163,Student_7163,58,77
7164,Student_7164,91,67
7165,Student_7165,73,93
7166,Student_7166,53,100
7167,Student_7167,76,64
7168,Student_7168,81,94
7169,Student_7169,54,59
7170,Student_7170,67,67
7171,Student_7171,56,93
7172,Student_7172,85,99
7173,Student_7173,72,54
7174,Student_7174,96,89
7175,Student_7175,66,62
7176,Student_7176,90,82
7177,Student_7177,55,55
7178,Student_7178,60,79
7179,Student_7179,60,90
7180,Student_7180,82,91
7181,Student_7181,94,67
7182,Student_7182,60,52
7183,Student_7183,85,82
7184,Student_7184,81,70
7185,Student_7185,91,81
7186,Student_7186,75,84
7187,Student_7187,65,89
7188,Student_7188,79,81
7189,Student_7189,90,88
7190,Student_7190,70,83
7191,Student_7191,64,77
7192,Student_7192,61,53
7193,Student_7193,79,64
7194,Student_7194,83,58
7195,Student_7195,71,80
7196,Student_7196,51,73
7197,Student_7197,70,75
7198,Student_7198,72,56
7199,Student_7199,80,58
7200,Student_7200,73,67
7201,Student_7201,58,90
7202,Student_7202,94,93
7203,Student_7203,64,58
7204,Student_7204,84,99
7205,Student_7205,88,79
7206,Student_7206,94,60
7207,Student_7207,73,91
7208,Student_7208,100,51
7209,Student_7209,76,53
7210,Student_7210,63,54
7211,Student_7211,80,69
7212,Student_7212,88,85
7213,Student_7213,59,68
7214,Student_7214,50,65
7215,Student_7215,85,76
7216,Student_7216,53,62
7217,Student_7217,75,51
7218,Student_7218,76,86
7219,Student_7219,52,65
7220,Student_7220,96,55
7221,Student_7221,81,85
7222,Student_7222,62,81
